EUW1_7565827061,100,TRUE,100,mid,Hwei,3,4,13,4,12,4,9CpysYqa4gURzmUa9z5HkCx5DiIHLNOdLHwnotkrL0Jw51RQnhqKgyr0IF6PdIfMROttwRKpDj5Bcg
EUW1_7565827061,100,TRUE,100,bot,Kaisa,18,8,8,3.25,4,21,UtVzoOrC2RAsButsKeE6pTEM_vsZl1Uo0xYwaX97gyc4MQy6_r5IrqBCLeVxLHdAymHw6I0N3WvTvw
EUW1_7565827061,100,TRUE,100,sup,Nami,3,7,26,4.143,7,4,DGePAi-tdeY2h_7yMNx4exHrq_QEOe7E75S1JVdZPblpgnBMcDwT_BGYttOEEGLAZJ4xet-wmjOZgQ
EUW1_7565827061,200,FALSE,100,top,Jayce,5,7,6,1.571,12,4,gMqpBPf9s3NJEgb6OqKs5LTUnSitUTlXFCwjMzef5-_zk5LA54CTtYVKMegHd6XgiOSoJE3SlJtqNQ
EUW1_7565827061,200,FALSE,100,jungle,LeeSin,7,8,11,2.25,4,11,pwGxhFT9IR0zCf2n6VejbfYZlwRzxlBcBf6lR9RS_xZ2r7tTueQDET0pXiK5zgQrul6YlEQPa155FQ
EUW1_7565827061,200,FALSE,100,mid,Morgana,4,8,8,1.5,12,4,u-Bz26vqP6XCzywZ0isG4WuENbzrOT4GSkxIGXFZTKE0DUgDoDvmsq-cDyqZcIma9ehHDD6QlCUuHQ
EUW1_7565827061,200,FALSE,100,bot,Aphelios,16,9,5,2.333,21,4,6eDULy4IWcwjU22D3VOWMy5zd3wjVsQRxb0XvsS9PgB6nxxF7pXD3z_OUnKmiqpqdxXHB7187n89bg
EUW1_7565827061,200,FALSE,100,sup,Janna,1,6,18,3.167,7,4,Whozrkw62LxfJCVH04wGqyzzBkXBv8mjMRKDkHpss1LdPTiXIN0Lniqkr1ZXTBR9bIwuaPfRPM9HzA
EUW1_7564441507,100,FALSE,200,top,Aatrox,3,5,3,1.2,4,12,K22amdujVfBxpgr-RrzFTxMLkNiamagfiIO3d0IWR09rBtMem9XFCf2D-8KTk3kVcR72GAOyCCFwQA
EUW1_7564441507,100,FALSE,200,jungle,Viego,5,7,3,1.143,11,4,drVNGoyzIDpPUEnHesydcdjM3D5-sJyigHbdWuhTzhKBxnZOHELHO9dwAHaY9mHsYPEkWrKu0APDUw
EUW1_7564441507,100,FALSE,200,mid,Ryze,1,3,5,2,4,12,tLs_9EkuA45Bcbsm043vrxDFvRug5GLSZt_g9jdQ3laXqhQOSj128xmBQ5wGD2X62lHpMzAgw1wWkw
EUW1_7564441507,100,FALSE,200,bot,Lucian,7,4,4,2.75,4,21,UtVzoOrC2RAsButsKeE6pTEM_vsZl1Uo0xYwaX97gyc4MQy6_r5IrqBCLeVxLHdAymHw6I0N3WvTvw
EUW1_7564441507,100,FALSE,200,sup,Nami,0,3,12,4,7,4,DGePAi-tdeY2h_7yMNx4exHrq_QEOe7E75S1JVdZPblpgnBMcDwT_BGYttOEEGLAZJ4xet-wmjOZgQ
EUW1_7564441507,200,TRUE,200,top,Kled,1,7,4,0.714,4,14,tYCKZUt5dHGLA38gYfrjVE7Qcg0Yf8Agur5pEHVvvgHnhlaJY6U8pAJTs6zoaemuQ6cji3iMS_ojJQ
EUW1_7564441507,200,TRUE,200,jungle,XinZhao,7,5,7,2.8,11,4,7ZzVdZGjr0Twjz8mcwb1fWUt-LRKmEEtThtv7HHuShJEnmicQd1dwMw-QqE0oj77DzM4TnFdzb-44w
EUW1_7564441507,200,TRUE,200,mid,Mel,12,1,5,17,21,4,tH3OWRzVVCUMzDkzXXyO_rwtq_V-CXDEr-sjUjU2vFR5VJtnW1YwgNRi-RYkKwFUE8MjybyLTPcSTw
EUW1_7564441507,200,TRUE,200,bot,KogMaw,2,1,8,10,4,6,sjiGBWhZbJxnUwfP_U4L86XQD56PCjgBRaoIuFHh09LTcPG99NdAocFY6zNYmnw53SYJK24VvfMkcQ
EUW1_7564441507,200,TRUE,200,sup,Lulu,0,2,12,6,4,7,qbsUgZjYk7bB0ekeiDPHzAzW_Fgg1V3awnW7nFH1Lo1Wj6qs_yjECdbVaJVw3KOYelk7t9RRQuVFWg
EUW1_7564379728,100,TRUE,100,mid,Garen,14,7,13,3.857,14,4,cumITVP7yZQnvbDDtKo0VlYt3KWcuaahhqL3eR29m97Vh4BGpLdvmFXEu1NQ-lDXamy5AAEdfEg5dg
EUW1_7564379728,100,TRUE,100,jungle,FiddleSticks,14,8,22,4.5,11,4,jc4Jwo_kakp-WMG_kXAYRUvo8Eoqp7ZkjYoxDpUzB-Qo9GyhPTauFO_S474WjD8o8ck6P-1HiqkwNQ
EUW1_7564379728,100,TRUE,100,top,Akshan,7,9,10,1.889,4,3,dxU9aGnLc4mUoKOvyNhh0hY1Ca04wVoop1XBT7ny4UiqTkHHQWa9glFIn7GX-DvSkGZHmPlb-jdEHA
EUW1_7564379728,100,TRUE,100,bot,Yunara,9,7,10,2.714,4,21,5anKFjs8BONE7dPga7RLFZkbKdLHHAovltmr82HRHuD4X9N_VT77VCkpWUIlCnt2ZJ7Qg9jW6kIFfw
EUW1_7564379728,100,TRUE,100,sup,Pyke,8,9,12,2.222,4,14,RV0o7gUH2SM6wsUs3rnL2klubHNRdeN3dafFsZNh4iRskfLzGjEQfU4k1CYzidzn3zVxG-8t2T-lng
EUW1_7564379728,200,FALSE,100,top,Quinn,15,11,9,2.182,4,14,VGWotWngsPOhpoqAnqltrcj8aFKWOnrx55rjQypXnAHOrTWoiGPX4ghVQ8edySboF9NNm13EmINkkQ
EUW1_7564379728,200,FALSE,100,jungle,XinZhao,1,11,19,1.818,4,11,3KEHCXwifYw4j466OtEDBUkjEkr-0xyOrJyxr00gn9K5SjodSM1mh8oqp2B01jIWsFS_RmlnUc0ppQ
EUW1_7564379728,200,FALSE,100,mid,Irelia,8,11,6,1.273,14,4,FtJDTaCHUhpPh58uZh4jUH01FTaPUQg3TmzrS2Kg62exwlHN8CYpj2e-vtdBs-hfBWxoaFesxPiwUw
EUW1_7564379728,200,FALSE,100,bot,Veigar,15,10,7,2.2,4,12,UtVzoOrC2RAsButsKeE6pTEM_vsZl1Uo0xYwaX97gyc4MQy6_r5IrqBCLeVxLHdAymHw6I0N3WvTvw
EUW1_7564379728,200,FALSE,100,sup,Nami,0,9,22,2.444,7,4,DGePAi-tdeY2h_7yMNx4exHrq_QEOe7E75S1JVdZPblpgnBMcDwT_BGYttOEEGLAZJ4xet-wmjOZgQ
EUW1_7564331292,100,TRUE,100,top,Olaf,4,6,3,1.167,4,12,XUwNpu1ovOKnsGABVTX96WJ7lCRMfOuwccI2JpffvzYBoGnyDruk_TLRo9aZLYSlPHNwzrmTHn6_6Q
EUW1_7564331292,100,TRUE,100,jungle,Viego,16,6,6,3.667,4,11,OzkQ8_XYZnwyae_vPoUu3zjLLEMcnZlKg1EaL2cvyMPCuODbGKjEcAHJZvW8_BUEGLUhvBNlx3LL9w
EUW1_7564331292,100,TRUE,100,mid,Ahri,3,3,12,5,4,12,xGSH9oBS_bsj_LAl7iYuN2qy2hh1bOmWlBv8Cc8occiDP0m-5Nm-9wUJB4nZGCfPVt0k3eNrTBJcbg
EUW1_7564331292,100,TRUE,100,bot,Veigar,10,5,11,4.2,4,12,UtVzoOrC2RAsButsKeE6pTEM_vsZl1Uo0xYwaX97gyc4MQy6_r5IrqBCLeVxLHdAymHw6I0N3WvTvw
EUW1_7564331292,100,TRUE,100,sup,Nami,1,5,22,4.6,7,4,DGePAi-tdeY2h_7yMNx4exHrq_QEOe7E75S1JVdZPblpgnBMcDwT_BGYttOEEGLAZJ4xet-wmjOZgQ
EUW1_7564331292,200,FALSE,100,top,Garen,10,4,5,3.75,4,14,paZcJg1QGkILNEosPczZu4gw0ntzCTL3yopmtHL73qazO3lJGPjHzG_bSOMunbu1hv0T3RA0kLbwJQ
EUW1_7564331292,200,FALSE,100,jungle,Pantheon,7,9,9,1.778,11,4,rbmBVvSQfvDqIdJq0LcyNc0nuxnTySUe_4h2OKz16Mw06gbEXrdyFEGUmwZ8MkHvCGa2oMBLtri_NQ
EUW1_7564331292,200,FALSE,100,mid,Diana,4,5,6,2,4,14,R4iNtUIccxC3xai7a7o-C0Lbesuxq97rggmcGoexunzuExe5ohIdB_NgX6fvjIdlzvjK1Btnw5v8-g
EUW1_7564331292,200,FALSE,100,bot,Smolder,2,9,5,0.778,1,4,42IfOTWPgaS-xQNLBTHcNAxrswLWPWogcq-rY9k2S_vEOv56asVYNafHcvDg9VRj--4mUCaN0DuUUA
EUW1_7564331292,200,FALSE,100,sup,Bard,2,7,14,2.286,4,14,lsxcDzCquBzTKQ_XlKuT4XCt7rRJj4kXGvsKNkaBDUSd10GQphoB0U7QJPEoHBkET1UA1vFlErF-9A
EUW1_7555795702,100,TRUE,100,top,Ambessa,9,8,3,1.5,4,12,DvFbkTWQplA4e5D4blx7UydvO9gKOsO0bIraw6IN8lQIhC8u89QoVTVN_7hir9MT3UE2ZJWjHuXM-A
EUW1_7555795702,100,TRUE,100,jungle,Maokai,3,3,13,5.333,11,4,UGAQCFsdr3e4QdL5ytvDDxrNYdVSrsJLWQN263t3F6gXjk6pqJGhU3Po-T6Rm-5_UsbznhHQwIEpQg
EUW1_7555795702,100,TRUE,100,mid,Syndra,0,8,5,0.625,4,12,bXxJA-H1yJOP7Fkc3-unVEHRQorLjO8mJyOANh8ZrfUWVprTeBDgTBGB9xjZfIFjLsqPbq7FuKibtw
EUW1_7555795702,100,TRUE,100,bot,KogMaw,18,3,3,7,4,21,85B5Ft0cZ_8pMdfhEXgNbT5cN1b3GSXDipjrb4aJrxpCaC1mvaCzqNwug54IEjE2ZEtcRI-azF3r0w
EUW1_7555795702,100,TRUE,100,sup,Milio,0,4,19,4.75,7,4,BV1wB5Xg3eX8OdzFs1jXnoa0tymnOgas7oS1XpfM5g35w8j5fAdgT7Jj8bJ_rIavwcWLYrXmobHrPg
EUW1_7555795702,200,FALSE,100,top,Jayce,7,4,7,3.5,12,4,uJJP-FGlhHk6dvZTJyyQFyr7HJLwwxUFkrog_iEgH5hi_Q-plPaCXHXBTZxAB-OgU6aENA69YJn_tg
EUW1_7555795702,200,FALSE,100,jungle,LeeSin,9,3,3,4,4,11,MZ0n75VTfr1KBg2czRrYEdQt_6p046dpqI1Ugy2TXAz3Hj1EIJpKukXY3IroGu1F2AY3t7AXeInINQ
EUW1_7555795702,200,FALSE,100,mid,Orianna,5,8,8,1.625,4,12,dr0sHqnpJ16em5dWSUWx7CP6a2zmysPu-vhEiHIGV7A9JldlDg8W-1s4OHs3V3SkxsGitDsSXbTrcg
EUW1_7555795702,200,FALSE,100,bot,Lucian,5,8,5,1.25,4,21,UtVzoOrC2RAsButsKeE6pTEM_vsZl1Uo0xYwaX97gyc4MQy6_r5IrqBCLeVxLHdAymHw6I0N3WvTvw
EUW1_7555795702,200,FALSE,100,sup,Nami,0,7,12,1.714,7,4,DGePAi-tdeY2h_7yMNx4exHrq_QEOe7E75S1JVdZPblpgnBMcDwT_BGYttOEEGLAZJ4xet-wmjOZgQ
EUW1_7546634803,100,TRUE,100,top,Kayn,14,4,4,4.5,21,4,2qIhX0c4FQp7EA5QYsg320_GeZmhbO-w1s6J7tON2CQSiLSCkmIENcuA6fM2HK1VRruxr8MpHrPBLQ
EUW1_7546634803,100,TRUE,100,jungle,Zyra,3,4,15,4.5,4,11,APcmd-wJTFyNzgPVougxWAxmbPz94Uc8g_4FXQQSNtWfOwQYP8P8snL0vFchY6KHwT5sP4sk6JOgBQ
EUW1_7546634803,100,TRUE,100,mid,Ahri,2,4,8,2.5,12,4,iKIeIo9h4faWawJUpcjg_g2KR1o90Eo70jrKKNuqv0r-3NReu1zCBJ-csdXxGV3qRLD9h7AUtGYDPQ
EUW1_7546634803,100,TRUE,100,bot,Smolder,9,12,9,1.5,21,4,a_zJUOKs9udHaje98F_i7JCNGUahPyBi-Uf5fqb6Nw4Avf_-LsIotzrz1bp6y46APRRiLkeKhyRQqA
EUW1_7546634803,100,TRUE,100,sup,Seraphine,4,4,16,5,4,7,Imj3dv-kR3FhsPuRMGBtwI31nq7NUiSJZV6TG4iZpOl26MMATi8afzn_7aoPTMZAQDpR1_tKBHlJAQ
EUW1_7546634803,200,FALSE,100,top,Akali,3,8,1,0.5,4,14,EqOcJNBweXJyczIYtWxrZ2cAlU_sm2dZWQZNeK8yafSEU4gjv1n9xN1aGF1vO0Y4yt0txV9nRhQZrg
EUW1_7546634803,200,FALSE,100,jungle,Briar,13,7,6,2.714,11,4,e7qW9kSbSCIJ1oLLcNwpZDfJkRrFrTSQrD4QlQly58pxkgNvnKMgLRZd5w70sC0XXdHtEVLXXhB3zg
EUW1_7546634803,200,FALSE,100,mid,Velkoz,3,5,2,1,21,4,SJUTxh4h3FoPseiy6yRIqu-2b1k3oDrZUUTbi6Ni9_SppN7_iblTt-519NCDNHFoXwkXuhWfCNXJxw
EUW1_7546634803,200,FALSE,100,bot,Lucian,7,7,7,2,4,21,UtVzoOrC2RAsButsKeE6pTEM_vsZl1Uo0xYwaX97gyc4MQy6_r5IrqBCLeVxLHdAymHw6I0N3WvTvw
EUW1_7546634803,200,FALSE,100,sup,Nami,1,5,15,3.2,7,4,DGePAi-tdeY2h_7yMNx4exHrq_QEOe7E75S1JVdZPblpgnBMcDwT_BGYttOEEGLAZJ4xet-wmjOZgQ
EUW1_7546546825,100,FALSE,200,top,Riven,7,6,3,1.667,14,4,HdQt_ie3dRlP0CzltpHOhg40b6WpYiaTRtk--W-nmik9kCRTP65el3gSvuzoq0jRVKjqDgwv7N_r4A
EUW1_7546546825,100,FALSE,200,jungle,Udyr,0,9,5,0.556,11,4,S_oAvS2WND_6W6m5ya4xhrEZRCMfqIY4WJCUlfg6-LPmlb1sc2-TB_vbtHOUIXk5-8jF5YfCiEwMAQ
EUW1_7546546825,100,FALSE,200,mid,Orianna,6,6,6,2,4,12,B6eAAnFguDmTKqe4UDvAY4yOEvA-q-p1Y7_LcqhsH9Hog0NE7T4YJxqeIP5w3dd3Xc_eaKiXnBuv6Q
EUW1_7546546825,100,FALSE,200,bot,MissFortune,8,8,1,1.125,4,21,78OyEhS298UW9CzZooVwBh6Wobi8dc-xzP1U2uWv1Fe_kGANVvTmKCtvcPc6SCe_KNiL4e3KlInUDw
EUW1_7546546825,100,FALSE,200,sup,Zilean,0,13,3,0.231,3,4,V41JhGyWwX9PMa54O1QlaKDcKdg2pcMgqXaoF8h4btdyMjRK2Nbrxm4ni4mdVnV22wah-4HyaXTGQA
EUW1_7546546825,200,TRUE,200,top,Jayce,8,5,7,3,14,4,29bPzIpqqS16u0h3-JqDyPsjajTnZRKKhNicKP1MUwByNRly1VJcMpVIj9ark_o9iOM4oVIJ94PiHA
EUW1_7546546825,200,TRUE,200,jungle,MonkeyKing,7,4,16,5.75,4,11,O01RH8YQz8gP0IC3L-DMAS9oxwZwDoNvEy7nUFG63_5nXZD_n7JCkpT7b3_i-W-uTTIX0V89exdQZg
EUW1_7546546825,200,TRUE,200,mid,Aurora,9,5,7,3.2,12,4,cEV7NYD6Can1Zwrm89UkPlEYlo8mq6ClhpkP9g7gFxXGPguwHP30ymmAbpbqvYzVsv6KXnNTAmFoow
EUW1_7546546825,200,TRUE,200,bot,Lucian,16,5,9,5,4,21,UtVzoOrC2RAsButsKeE6pTEM_vsZl1Uo0xYwaX97gyc4MQy6_r5IrqBCLeVxLHdAymHw6I0N3WvTvw
EUW1_7546546825,200,TRUE,200,sup,Nami,2,2,26,14,7,4,DGePAi-tdeY2h_7yMNx4exHrq_QEOe7E75S1JVdZPblpgnBMcDwT_BGYttOEEGLAZJ4xet-wmjOZgQ
EUW1_7546462236,100,TRUE,100,top,Sett,9,4,9,4.5,4,12,GoEFCCPqA3GEH4oivmwC0CBtEW7htsjdsKkIPjLebB8bshpi9rKzKVzum35hWrTKNVCO0zyDDKz0qg
EUW1_7546462236,100,TRUE,100,jungle,Ekko,14,5,6,4,4,11,vEp2zihAofIT0XUdabKGjYaxdn6uKiJJii_BGxMyT6rg6O7dUmJKhHRCGVYvkhC9Rup1svFNTkyJKA
EUW1_7546462236,100,TRUE,100,mid,Taliyah,9,7,13,3.143,12,4,3-l02g-BQ0PJEzfPKwHL4F9cN2xTr79h3rUPB8FHvtmxXDuPp55GtcZa5WX2T7S4yifB6dtIZ63uXQ
EUW1_7546462236,100,TRUE,100,bot,Lucian,5,7,6,1.571,4,21,UtVzoOrC2RAsButsKeE6pTEM_vsZl1Uo0xYwaX97gyc4MQy6_r5IrqBCLeVxLHdAymHw6I0N3WvTvw
EUW1_7546462236,100,TRUE,100,sup,Nami,1,5,13,2.8,7,4,DGePAi-tdeY2h_7yMNx4exHrq_QEOe7E75S1JVdZPblpgnBMcDwT_BGYttOEEGLAZJ4xet-wmjOZgQ
EUW1_7546462236,200,FALSE,100,top,Aatrox,2,10,5,0.7,12,4,HQ9J5dCNlqY7-mYjneGYsKKHk2Wit2aKC2o-329JgZx7M7-is5AUYqawEUOoqrYAU5vkkCriQMku_g
EUW1_7546462236,200,FALSE,100,jungle,Zac,2,8,12,1.75,4,11,FDgA73um5ER_1k4PINScoQnVqM3BKXoqgt3B_nY_0opZtMFqfLbjfGiOa6lOHmq0xAowGzGPgYSpug
EUW1_7546462236,200,FALSE,100,mid,Sylas,5,10,13,1.8,12,4,h0OMz114GPcgVnqsQuufh94Vn_YUb3jZfzN-9zTwuBXWrz4ANISxGkRtPBr5Qx2tKwIPrzH2FRbsow
EUW1_7546462236,200,FALSE,100,bot,Yasuo,8,5,6,2.8,3,4,u7eEu9GLgEapPAhrzorQScV8qLqaVIwVeTeEI521hs6pAB_Qul8vy_eRDJ5PnUm3lb3glFkx7vTb_A
EUW1_7546462236,200,FALSE,100,sup,Pyke,11,5,9,4,4,14,BjuYbigZfUxgqz06Siofjvqlcu-CIEe1ndTXKPredYpo-lTLyd-R9l0J2DEynYz7QV1YUBvo71r64w
EUW1_7546347988,100,FALSE,200,top,Vladimir,2,6,3,0.833,14,4,lPGku_XElSV23sJ4sc7zzCg_NCK9XSQMeJwDFOOjmidF0AE2aTkzeU2AWZ0Vv0iC3KOGsDi1AIB4sQ
EUW1_7546347988,100,FALSE,200,jungle,DrMundo,3,3,5,2.667,4,11,kS3MQD7URi12mGeiOF5ckrK-Wo935sC1nXy6cGixLdFiwwALJ5ve5l6LHDCzTWVVUY0lTSpV02DEbw
EUW1_7546347988,100,FALSE,200,mid,Zed,7,5,3,2,12,4,WyF628oKynmj9MMK22GFSZKRf8Xwqxb1JNpTUDx95Gwq2EouaQv1La8LX6rBQ6MPsO_q1WcH5vz9TQ
EUW1_7546347988,100,FALSE,200,bot,Aphelios,5,7,2,1,4,21,4eKbxT6mgohIN1Q9VS8c-hN8P2UcRQdVawEoxv3pLELRMIkDpiFz5i6JS9ooWjSXQFyQYtuWM3WYOA
EUW1_7546347988,100,FALSE,200,sup,Nautilus,2,10,7,0.9,4,14,9HgWDDKOzGC0r5YFAoZ1S6EK1k_9s53GRrqSxQoHTvFRQU4vk99vLG5aHCSP7X5GFOjMa8KGRMyEkA
EUW1_7546347988,200,TRUE,200,top,KSante,4,2,11,7.5,12,4,dmiMRFBDpjQnRTeATkGBVknakC_FkYIfV0OQyWfwYDAW2mvEsSVLGYigxjTIzV05tkJEV4SFs4H2vw
EUW1_7546347988,200,TRUE,200,jungle,Viego,10,3,7,5.667,4,11,OwT0YCO2MK2X63jlIt7n0zCT8qbp9vufsNlonwublS89VF8sLskqUDrqB1Fgy7IZ5lfXIB_iBS6i3A
EUW1_7546347988,200,TRUE,200,mid,Ahri,3,6,7,1.667,4,12,T6ndK8_lfpXhusLjNjVswlhDOsR3XBHEjPJMbtbQr9rMTkRnfqjZXgeVyyi0pfYtLwQS3MOFiXdvlQ
EUW1_7546347988,200,TRUE,200,bot,Vayne,14,5,10,4.8,4,21,UtVzoOrC2RAsButsKeE6pTEM_vsZl1Uo0xYwaX97gyc4MQy6_r5IrqBCLeVxLHdAymHw6I0N3WvTvw
EUW1_7546347988,200,TRUE,200,sup,Nami,0,3,25,8.333,7,4,DGePAi-tdeY2h_7yMNx4exHrq_QEOe7E75S1JVdZPblpgnBMcDwT_BGYttOEEGLAZJ4xet-wmjOZgQ
EUW1_7546259609,100,FALSE,200,top,Sion,5,4,12,4.25,4,12,#NAME?
EUW1_7546259609,100,FALSE,200,jungle,Talon,8,9,4,1.333,11,4,xXqQBuokgsc8tjcA76dpwgxNUT-a70v8od0bdq0hT6SGRWDmJTddWvrFJwvoEY42-RdFkzy-rxVLyg
EUW1_7546259609,100,FALSE,200,mid,Zoe,7,8,5,1.5,4,14,gZj1cVr7KIIsq9azbqSXxdXyGWn_b9I2xgzoybcJqUgVjkk602nm151q9iYLaXDQ7heihEaK7fKsjg
EUW1_7546259609,100,FALSE,200,bot,KogMaw,8,10,8,1.6,4,6,kJg3Mk_hO1sdaH0oOb5Okf6Le-R4OYvYvVRu1BDcy0Of2tMabK7kQk_22skM-MkmXwfeu4_GwXcAVA
EUW1_7546259609,100,FALSE,200,sup,Lulu,0,7,17,2.429,4,7,tgq2nl1j3q-AbglDF0Oi82GccaPb2s4qTqqcDtCeHzgztcr5UKCBvBvoILNDLjI3ma0PDMxIsOknzg
EUW1_7546259609,200,TRUE,200,top,Malphite,5,10,6,1.1,4,12,q8ZHP2_CzCUXePiBaUSMkGBn6JB9IA16jKFyX0Trep8_Pgn2dTyi_duYC8NUJ5-H030f2nLYOocFQA
EUW1_7546259609,200,TRUE,200,jungle,Vi,10,2,13,11.5,11,4,_HgmAixQOSMsHZt-3u_l9WDAgGcPwBuzSCRSzU0rSUS4O79Lkj8AhEGpd3uZCthfVli2n8nrQrrG9w
EUW1_7546259609,200,TRUE,200,mid,Akshan,11,3,8,6.333,1,4,7RnrNl_ZJ0SLPgr4-IRP1BzmJXtaUXiqti5NTasf0v4Fm3EU0HnVuIFGlO17nLn7MfKFLvnMbiljWQ
EUW1_7546259609,200,TRUE,200,bot,Lucian,10,7,9,2.714,4,21,UtVzoOrC2RAsButsKeE6pTEM_vsZl1Uo0xYwaX97gyc4MQy6_r5IrqBCLeVxLHdAymHw6I0N3WvTvw
EUW1_7546259609,200,TRUE,200,sup,Nami,2,6,18,3.333,7,4,DGePAi-tdeY2h_7yMNx4exHrq_QEOe7E75S1JVdZPblpgnBMcDwT_BGYttOEEGLAZJ4xet-wmjOZgQ
EUW1_7546200155,100,FALSE,200,top,Riven,0,5,1,0.2,4,12,nn9o_S2eQx5hjL8m1vHlhiO9NvaRzsy12mOWIujMccZ4JLqESWgHA5htKEsNoaYMP_JCmi5EOIlDRg
